POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
577 4 12.0 1.6 70 15 1171 59 573.3 1.2 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
554 4 12.0 1.6 26 5 439 49 550.8 1.8 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
539 4 12.0 1.6 30 7 503 39 535.4 1.4 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
498 4 11.9 1.6 18 4 294 28 494.0 1.3 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
466 4 11.9 1.6 19 5 318 49 462.3 1.6 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
452 5 11.9 1.6 18 10 304 152 448 4 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
444 4 11.9 1.6 20 11 330 172 440 3 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
413 4 11.9 1.6 34 7 569 52 409.8 1.3 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
399 4 11.9 1.6 14 4 234 39 395.7 2.1 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
379 4 11.9 1.6 11 3 181 29 375.3 2.1 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
361 4 11.9 1.6 18 4 308 36 357.4 1.8 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
345 4 11.9 1.6 23 6 385 34 341.5 1.6 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
322 4 11.8 1.6 34 8 567 36 318.0 1.2 0 0 15.0 0.0 0.0 0.0 0.0 0.0 57 98 5.4 2.0 5.4 2.0
297.8 2.3 13.6 0.6 16 3 254 25 295.3 1.1 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
275.3 2.3 13.6 0.6 35 5 567 32 272.9 0.9 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
252.7 2.2 13.6 0.6 37 5 602 39 250.2 1.1 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
235.5 2.2 13.6 0.6 45 7 730 51 233.1 1.2 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
222.3 2.1 13.6 0.6 25 5 404 46 219.8 1.6 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
203.9 2.2 13.5 0.6 46 7 743 36 201.4 1.0 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
183.2 2.1 13.5 0.6 31 5 494 30 180.7 1.1 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
161.3 2.2 13.5 0.6 41 6 659 34 158.8 1.0 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
141.4 2.2 13.5 0.6 20 3 317 48 138.9 1.9 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
128.5 2.0 13.5 0.6 34 6 540 46 126.0 1.6 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
111.1 2.2 13.5 0.6 71 11 1130 80 108.6 1.2 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
99 4 13.5 0.6 17 5 266 65 96 4 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
87 3 13.5 0.6 16 5 256 76 85 3 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
70.1 2.2 13.5 0.6 64 10 1027 59 67.6 1.1 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
56.2 2.4 13.5 0.6 34 6 537 50 53.7 1.8 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
43.1 2.3 13.4 0.6 32 6 511 53 40.6 1.5 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
25.5 2.4 13.4 0.6 75 12 1197 45 23.0 0.8 0 0 12.0 0.0 0.0 0.0 0.0 0.0 155 46 1.7 1.8 1.7 1.8
