POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
776.7 0.3 8.02 0.2 40.3 2.1 501 24 772.7 0.3 386.36 0.16 1.58 0.13 0.0 0.0 0.0 0.0 33 5 7.4 0.6 7.4 0.6
725.1 0.7 7.99 0.2 7.9 1.0 98 12 721.2 0.7 360.6 0.3 1.58 0.13 0.0 0.0 0.0 0.0 33 5 7.4 0.6 7.4 0.6
569.8 0.9 9.66 0.24 6.4 0.9 86 13 566.5 0.9 283.2 0.5 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
553 4 9.65 0.24 1.3 0.7 17 9 550 4 274.8 1.8 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
484.5 0.7 9.61 0.24 12.4 1.5 167 21 481.1 0.7 240.6 0.4 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
472.2 0.5 9.60 0.24 30.3 2.0 407 26 468.9 0.5 234.45 0.23 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
446.6 0.8 9.59 0.24 7.9 1.0 106 14 443.3 0.9 221.6 0.4 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
414.8 0.7 9.57 0.24 9.7 1.0 130 14 411.5 0.7 205.7 0.3 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
317.3 0.3 9.51 0.24 34.7 1.8 463 24 314.0 0.3 156.99 0.17 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
278.2 0.3 9.49 0.24 36.0 1.9 479 25 274.8 0.3 137.42 0.17 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
253.8 0.3 9.47 0.24 54.9 2.5 731 29 250.4 0.3 125.22 0.15 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
216.1 0.6 9.44 0.24 11.3 1.1 149 15 212.7 0.6 106.4 0.3 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
187.2 0.7 9.43 0.24 12.0 1.3 159 17 183.9 0.7 91.9 0.3 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
172.2 0.3 9.42 0.24 49.8 2.4 659 29 168.8 0.3 84.40 0.16 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
45.6 0.4 9.33 0.24 63 4 833 58 42.3 0.4 21.14 0.19 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
36.6 0.6 9.33 0.24 42 4 554 57 33.3 0.6 16.6 0.3 2.02 0.1 0.0 0.0 0.0 0.0 28 3 7.40 0.0 7.40 0.0
