POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
543 5 14.0 2.5 6.7 2.1 131 18 539 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
504 5 14.0 2.5 3.3 1.0 65 16 500 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
488 15 14.0 2.5 0.6 0.7 11 13 484 16 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
469 5 14.0 2.5 3.5 1.1 69 17 465 4 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
452 5 14.0 2.5 6.8 2.1 132 18 448 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
416 5 14.0 2.5 6.8 1.7 131 22 412 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
399 5 14.0 2.5 3.7 1.5 73 17 395 4 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
376 6 13.9 2.5 2.2 1.0 42 19 372 6 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
361 5 13.9 2.5 3.3 1.3 65 19 357 5 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
345 5 13.9 2.5 5.1 1.7 98 19 341 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
322 5 13.9 2.5 6.9 2.1 133 16 318 3 0 0 2.0 0.0 0.0 0.0 0.0 0.0 58 102 6.0 0.0 6.0 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
274.6 1.6 18.3 0.6 5.5 0.8 107 15 274.6 1.6 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
250 3 18.3 0.6 6.3 1.4 122 27 250 3 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
233 4 18.3 0.6 6.9 1.5 135 29 233 4 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
215 15 18.3 0.6 2.7 2.3 53 45 215 15 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
201 10 18.3 0.6 4.6 2.2 90 42 201 10 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
186 7 18.2 0.6 3.8 2.2 73 43 186 7 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
163.9 1.7 18.2 0.6 6.2 0.9 120 18 163.9 1.7 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
130.9 1.4 18.2 0.6 7.0 1.0 136 18 130.9 1.4 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
109.0 0.8 18.2 0.6 14.1 1.2 273 21 109.0 0.8 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.1 1.3 18.2 0.6 9.1 1.2 175 22 72.1 1.3 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
53.9 1.6 18.2 0.6 8.1 1.2 156 22 53.9 1.6 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.8 0.8 18.1 0.6 10.6 1.0 205 18 24.8 0.8 0 0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5549 0.0 1.5549 0.0
