POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
491.8 0.4 8.91 0.24 84 7 1038 74 488.1 0.7 244.0 0.3 8.1 0.7 -0.047 0.016 0.0 0.0 15 5 10.6 2.4 10.6 2.4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
178.0 1.1 9.7 0.9 11 3 182 33 173.3 1.9 86.6 0.9 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
159 4 9.7 0.9 1.1 1.3 17 20 154 5 77 3 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
136.0 0.9 9.7 0.9 51 11 814 63 131.3 1.8 65.7 0.9 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
121.4 1.3 9.7 0.9 5.5 2.4 89 21 117 3 58.4 1.7 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
108.7 0.9 9.7 0.9 12 3 185 24 104.0 2.1 52.0 1.0 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
93.9 1.6 9.7 0.9 3.0 1.2 49 17 89 3 44.6 1.4 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
65 3 9.6 0.9 6 4 90 60 60 3 30.1 1.6 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
58.2 1.0 9.6 0.9 31 8 497 64 53.6 2.2 26.8 1.1 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
47.1 1.1 9.6 0.9 9 3 144 26 42 3 21.2 1.4 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
35.3 0.8 9.6 0.9 19 4 308 31 30.6 2.1 15.3 1.0 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
24.3 0.9 9.6 0.9 19 5 296 29 19.6 1.9 9.8 1.0 8.6 0.8 0.055 0.013 0.0 0.0 293 120 2.1 1.5 2.1 1.5
