POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
806.8 0.8 9.4 0.4 9.7 1.2 127 16 802.9 1.0 401.4 0.5 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
788.0 0.9 9.4 0.4 11.4 1.6 149 21 784.0 1.1 392.0 0.6 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
776.6 1.0 9.4 0.4 10.2 1.7 133 21 772.6 1.2 386.3 0.6 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
760.3 1.0 9.4 0.4 8.7 1.4 113 17 756.3 1.2 378.2 0.6 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
745.7 0.7 9.4 0.4 13.3 1.5 173 19 741.7 1.0 370.9 0.5 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
729.5 0.6 9.3 0.4 15.6 1.6 203 20 725.5 0.9 362.8 0.5 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
700.8 0.5 9.3 0.4 22.8 1.7 297 21 696.8 0.9 348.4 0.4 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
673 4 9.3 0.4 1.3 0.9 16 12 669 5 334.3 2.3 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
653.0 1.1 9.3 0.4 11.0 2.2 143 29 649.0 1.3 324.5 0.7 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
644.2 1.3 9.3 0.4 10.2 2.3 133 29 640.2 1.4 320.1 0.7 4.0 0.0 0.0 0.0 0.0 0.0 16 6 11 3 11 3
580 4 15 3 14.1 1.3 234 33 579.5 1.4 289.7 0.7 3.0 0.0 0.0 0.0 0.0 0.0 26 123 2 16 2 16
557 3 15 3 7.6 1.2 125 23 556 3 278.1 1.5 3.0 0.0 0.0 0.0 0.0 0.0 26 123 2 16 2 16
541 4 15 3 5.8 1.7 96 20 541 3 270.4 1.3 3.0 0.0 0.0 0.0 0.0 0.0 26 123 2 16 2 16
509 4 15 3 6.7 1.0 111 23 508.1 2.1 254.1 1.1 3.0 0.0 0.0 0.0 0.0 0.0 26 123 2 16 2 16
492 4 15 3 3.3 1.1 54 15 492 3 245.9 1.7 3.0 0.0 0.0 0.0 0.0 0.0 26 123 2 16 2 16
473 156 10.0 0.0 4 87 78 15 467 131 233 65 4.0 0.0 0.0 0.0 0.0 0.0 100 4784 6.0 0.0 6.0 0.0
454 156 10.0 0.0 8 168 152 17 448 131 224 65 4.0 0.0 0.0 0.0 0.0 0.0 100 4784 6.0 0.0 6.0 0.0
414 156 10.0 0.0 9 191 172 21 408 131 204 65 4.0 0.0 0.0 0.0 0.0 0.0 100 4784 6.0 0.0 6.0 0.0
427 156 10.0 0.0 3 72 65 19 421 131 211 65 4.0 0.0 0.0 0.0 0.0 0.0 100 4784 6.0 0.0 6.0 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
169 7 13.8 1.6 9 4 147 23 166.4 2.1 83.2 1.0 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
154 7 13.8 1.6 3.6 1.7 59 17 152 4 75.8 2.0 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
136 6 13.7 1.6 11 4 175 20 133.5 2.2 66.7 1.1 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
116 6 13.7 1.6 18 7 299 28 113.3 2.1 56.7 1.1 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
98 7 13.7 1.6 7 3 119 30 96 4 48.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
85 7 13.7 1.6 13 5 210 38 82 3 41.1 1.7 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
71 7 13.7 1.6 21 9 342 41 69 3 34.5 1.4 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
59 7 13.7 1.6 7 4 123 39 56 4 28.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
43 8 13.7 1.6 5.1 2.3 84 21 41 4 20.3 1.9 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
28 7 13.7 1.6 17 7 275 26 25.3 1.7 12.7 0.8 3.0 0.0 0.0 0.0 0.0 0.0 136 320 2 3 2 3
