 POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS EASSIGN sEASSIGN
26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2077.0 7.0
27 989.631269068738 1.04241372656011 9.0 1.18093368488317 0.0 0.0 136.84130285652 14.5608439854896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 2007.5698050629774 9.300934446640733
28 1029.08639099425 1.66530787109476 9.0 1.18093368488317 0.0 0.0 54.229150457572004 12.865117421207302 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1946.7614249500705 8.757942317533402
29 1059.7255867833196 1.0002527510206 9.0 1.18093368488317 0.0 0.0 80.3305142312465 16.7471839923201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1899.7392036741207 7.9385212099494025
30 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1880.0 6.0
31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1837.0 6.0
32 1146.07088238961 1.0 9.0 1.18093368488317 0.0 0.0 46.6376997611615 7.88745393003618 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1768.160444 6.430931
33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1655.0 4.0
34 1249.12942226373 1.07476988629393 9.0 1.18093368488317 0.0 0.0 133.374423692374 12.3334683688815 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1612.9218068493942 4.90270276574637
35 1283.84809926573 1.01423530241357 9.0 1.16660472060173 0.0 0.0 65.35749195729849 13.7463833542749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1561.0678192444925 4.407986051228739
36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1533.0 3.0
37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1481.6 2.8
38 1413.63863972393 1.11840051779026 9.0 1.16660472060173 0.0 0.0 230.546659452032 16.7143370604159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1369.1981649682102 3.0416535597365373
39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1322.4 2.2
40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1300.0 2.1
41 1491.3847097829998 1.05642111275066 5.9582456095998 1.1494217498718502 0.0 0.0 52.8156782975739 15.834874873317899 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1255.7612128628011 2.3833988561470596
42 1522.00370461745 0.996388956265083 5.9582456095998 1.1494217498718502 0.0 0.0 47.3064206490442 11.856682943084 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1211.393439742269 2.140426499289082
43 1547.6366343470402 0.999301019234979 5.9582456095998 1.1494217498718502 0.0 0.0 65.35898952178799 10.2801487238389 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1174.3842340720016 2.011652436833686
44 1577.64306924993 1.15393425597068 5.9582456095998 1.1494217498718502 0.0 0.0 46.39472959505079 9.87306243978883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1126.3 0.6
45 1607.47963123504 1.05128561917937 5.80967818542575 1.25506453009899 0.0 0.0 150.384398008294 16.787867091837402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1092.1 0.4
46 1626.5651309096 0.997330355840385 5.80967818542575 1.25506453009899 0.0 0.0 142.602834922368 15.662700329261 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 1061.1908878622407 1.7448620775288142
47 0.0 0.0 5.80967818542575 1.25506453009899 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 891.5 1.5
48 1805.1019655349496 1.0 4.849758392700362 0.5449685606990771 0.0 0.0 256.996735379077 18.6495221763715 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 809.4064712603072 1.660311610192586
49 1849.15781268613 1.0 4.849758392700362 0.5449685606990771 0.0 0.0 291.306919019659 17.888383747747604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 749.4 0.5
50 1884.0693384606202 1.0472437836558102 4.849758392700362 0.5449685606990771 0.0 0.0 71.064873748392 10.997497783372 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 699.9258629889036 1.7223881687345386
51 1914.0760153578 2.05342853106967 4.849758392700362 0.5449685606990771 0.0 0.0 39.830743935292894 8.225611449067769 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 658.6275396000501 2.971483720498995
52 1949.61744868383 1.0 4.849758392700362 0.5449685606990771 0.0 0.0 144.012984033034 14.720994107855802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 609.9275966725395 1.6451669979176402
53 2035.0 1.0 4.6 0.3 0.0 0.0 283.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 9.0 0.0 0.0 0.0 491.18879636580596 1.562802470090598
54 2049.7 0.8 4.6 0.3 0.0 0.0 1151.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 9.0 0.0 0.0 0.0 472.83585809174883 1.3171370925595
55 2091.60971091254 2.3042064729566603 4.86261285685047 0.339757491114261 0.0 0.0 55.3749908946778 12.7484656335166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 417.2 0.6
56 2109.6853789045103 1.0 4.86261285685047 0.339757491114261 0.0 0.0 105.62947609510401 17.629400735664802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 393.49926013163895 1.4673672280427534
57 2134.3459301336998 0.4806313326619121 4.86261285685047 0.339757491114261 0.0 0.0 570.464683524552 27.1392378860854 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 360.5 0.2
58 2232.34582426743 0.648814724006506 4.7499609406694505 0.4612176865500221 0.0 0.0 304.83891438541 36.1759900250967 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 229.1 0.2
59 2271.67155019084 0.5485122968707971 4.7499609406694505 0.4612176865500221 0.0 0.0 5712.85074255245 180.837736805671 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.332318108525115 0.0 10.2361359518671 0.0 0.0 0.0 181.0 0.5
